YEAR     JAN    FEB    MAR    APR    MAY    JUN    JUL    AUG    SEP    OCT    NOV    DEC     DJF     MAM     JJA     SON     ANN
1813    -3.8   -0.8    0.4    4.2    7.7   12.4   17.2   15.8   12.7    3.7    2.8   -1.8   -0.93    1.27   12.43   10.73    5.87
1814   -14.3   -8.6   -2.7    5.3    7.0   12.0   19.2   16.6   10.6    5.8    3.2   -1.5   -4.20   -2.00   12.73   11.00    4.38
1815    -3.6   -2.4   -0.1    5.4    8.7   11.9   15.7   16.5   11.2    7.5    2.4   -2.9   -1.37    0.97   12.10   11.73    5.86
1816    -3.3   -7.7   -3.2    2.8    6.0   15.3   18.6   14.7   11.7    5.4    0.5   -1.1   -1.30   -2.70   13.30   10.60    4.98
1817     0.7   -0.4   -2.4    2.5   10.8   14.3   17.4   15.2   12.5    4.6    1.5   -7.9   -1.90   -0.10   14.17   10.77    5.73
1818    -3.0   -2.4    0.5    0.9    8.2   15.2   20.8   14.4   12.1    8.1    3.6    2.0    0.87   -0.33   14.73   11.53    6.70
1819     1.2   -1.2    0.0    3.7   10.1   17.0   20.3   19.7   14.0    5.4   -1.2   -4.8   -1.60    0.83   15.80   13.03    7.02
1820    -9.3   -3.5   -2.5    4.2    9.5   14.0   16.1   15.4   11.6    6.6    0.4   -5.1   -4.67   -0.60   13.20   11.20    4.78
1821    -4.8   -3.6   -3.6    4.9    8.8   11.0   14.3   14.3   12.3    9.8    2.6    1.3   -0.30   -0.77   11.37   12.13    5.61
1822    -2.2    2.2    4.1    5.8   11.7   14.7   16.3   16.1   11.1    8.0    4.6   -0.3    0.70    4.03   14.23   11.73    7.67
1823    -6.4   -5.5   -0.3    1.6    8.2   15.8   16.1   16.6   11.2    8.6    2.7    0.6   -1.03   -1.40   13.37   12.13    5.77
1824     0.9   -0.3   -0.8    4.9    8.8   14.4   16.7   16.1   14.7    5.2    1.6   -1.4    0.37    1.27   13.30   12.00    6.73
1825    -0.6   -2.7   -0.5    3.3    8.5   14.6   16.1   15.7   11.4    7.7    2.1    0.1    0.53    0.03   13.07   11.60    6.31
1826    -5.6    0.2    0.9    2.8   10.2   17.6   21.1   18.4   12.2    8.2    1.7   -0.1   -1.33    1.30   16.30   12.93    7.30
1827    -5.1   -7.0   -1.5    4.9   10.9   17.6   15.9   14.6   13.1    6.6   -0.7    1.9   -1.30   -1.20   14.80   11.43    5.93
1828    -4.7   -5.2   -1.9    2.6    9.0   16.2   18.5   16.2   10.5    6.6    1.6   -3.9   -2.33   -1.50   14.57   11.10    5.46
1829    -5.0  -10.1   -4.8   -1.2    9.1   15.9   17.5   14.0   11.1    4.4   -3.0   -5.5   -4.50   -5.37   14.17    9.83    3.53
1830    -5.6   -7.2    0.2    3.0    7.6   13.4   17.9   14.8   10.1    6.3    3.0   -3.0   -1.87   -1.33   12.97   10.40    5.04
1831    -8.5   -3.8   -4.0    4.0    8.5   14.9   18.7   16.2   10.3    8.7    0.8   -0.3   -2.67   -1.27   14.03   11.73    5.46
1832    -2.1   -0.9    0.5    4.4    6.2   12.6   13.0   14.8    9.4    7.7    1.5    0.1   -0.17    1.33   10.60   10.63    5.60
1833    -2.6   -1.8   -2.5    1.0   11.6   14.8   15.9   12.2   12.1    8.6    2.5   -1.9   -0.67   -1.10   14.10   10.97    5.83
1834    -3.7    0.1    0.8    3.7    9.5   14.3   19.9   19.4   11.2    6.4    0.7   -1.1   -1.37    1.53   14.57   12.33    6.77
1835    -1.8   -0.2   -0.3    3.4    6.0   15.7   16.2   13.4   12.8    7.0   -0.6   -4.1   -2.17    0.97   12.63   11.07    5.63
1836    -4.1   -2.8    1.6    3.8    7.0   13.7   15.1   13.7    8.8    6.5    0.1   -2.9   -2.30    0.87   11.93    9.67    5.04
1837    -5.2   -1.3   -4.0    0.7    7.6   12.9   14.5   15.8   10.1    6.6    2.4   -1.8   -1.53   -1.53   11.67   10.83    4.86
1838    -7.8  -11.7   -4.2   -0.3    7.9   14.9   16.4   14.3   13.1    4.9    0.2   -1.0   -2.87   -5.40   13.07   10.77    3.89
1839    -4.1   -3.4   -6.2    0.1   11.2   14.8   18.1   15.4   12.3    7.5    1.3   -3.2   -2.00   -3.17   14.70   11.73    5.32
